path1,path2,path3,gt_path,x-coordinate,y-coordinate,status,visibility
images/game3/Clip6/0236.jpg,images/game3/Clip6/0235.jpg,images/game3/Clip6/0234.jpg,gts/game3/Clip6/0236.jpg,419.0,104.0,0.0,2
images/game7/Clip4/0732.jpg,images/game7/Clip4/0731.jpg,images/game7/Clip4/0730.jpg,gts/game7/Clip4/0732.jpg,806.0,89.0,0.0,1
images/game9/Clip3/0347.jpg,images/game9/Clip3/0346.jpg,images/game9/Clip3/0345.jpg,gts/game9/Clip3/0347.jpg,479.0,186.0,0.0,1
images/game1/Clip11/0040.jpg,images/game1/Clip11/0039.jpg,images/game1/Clip11/0038.jpg,gts/game1/Clip11/0040.jpg,624.0,214.0,0.0,1
images/game3/Clip5/0005.jpg,images/game3/Clip5/0004.jpg,images/game3/Clip5/0003.jpg,gts/game3/Clip5/0005.jpg,701.0,253.0,0.0,1
images/game3/Clip3/0264.jpg,images/game3/Clip3/0263.jpg,images/game3/Clip3/0262.jpg,gts/game3/Clip3/0264.jpg,848.0,394.0,0.0,3
images/game3/Clip4/0049.jpg,images/game3/Clip4/0048.jpg,images/game3/Clip4/0047.jpg,gts/game3/Clip4/0049.jpg,534.0,162.0,0.0,1
images/game1/Clip3/0011.jpg,images/game1/Clip3/0010.jpg,images/game1/Clip3/0009.jpg,gts/game1/Clip3/0011.jpg,594.0,307.0,0.0,1
images/game1/Clip12/0038.jpg,images/game1/Clip12/0037.jpg,images/game1/Clip12/0036.jpg,gts/game1/Clip12/0038.jpg,573.0,247.0,2.0,2
images/game10/Clip6/0212.jpg,images/game10/Clip6/0211.jpg,images/game10/Clip6/0210.jpg,gts/game10/Clip6/0212.jpg,698.0,125.0,0.0,1
images/game1/Clip13/0111.jpg,images/game1/Clip13/0110.jpg,images/game1/Clip13/0109.jpg,gts/game1/Clip13/0111.jpg,656.0,264.0,0.0,1
images/game8/Clip2/0018.jpg,images/game8/Clip2/0017.jpg,images/game8/Clip2/0016.jpg,gts/game8/Clip2/0018.jpg,273.0,481.0,0.0,1
images/game1/Clip8/0008.jpg,images/game1/Clip8/0007.jpg,images/game1/Clip8/0006.jpg,gts/game1/Clip8/0008.jpg,604.0,63.0,0.0,1
images/game3/Clip7/0237.jpg,images/game3/Clip7/0236.jpg,images/game3/Clip7/0235.jpg,gts/game3/Clip7/0237.jpg,849.0,11.0,0.0,1
images/game5/Clip3/0055.jpg,images/game5/Clip3/0054.jpg,images/game5/Clip3/0053.jpg,gts/game5/Clip3/0055.jpg,441.0,98.0,0.0,1
images/game10/Clip3/0081.jpg,images/game10/Clip3/0080.jpg,images/game10/Clip3/0079.jpg,gts/game10/Clip3/0081.jpg,661.0,465.0,0.0,1
images/game7/Clip7/0066.jpg,images/game7/Clip7/0065.jpg,images/game7/Clip7/0064.jpg,gts/game7/Clip7/0066.jpg,848.0,98.0,0.0,1
images/game7/Clip2/0164.jpg,images/game7/Clip2/0163.jpg,images/game7/Clip2/0162.jpg,gts/game7/Clip2/0164.jpg,756.0,144.0,0.0,1
images/game1/Clip7/0174.jpg,images/game1/Clip7/0173.jpg,images/game1/Clip7/0172.jpg,gts/game1/Clip7/0174.jpg,760.0,147.0,0.0,1
images/game2/Clip8/0157.jpg,images/game2/Clip8/0156.jpg,images/game2/Clip8/0155.jpg,gts/game2/Clip8/0157.jpg,787.0,176.0,0.0,1
images/game8/Clip3/0104.jpg,images/game8/Clip3/0103.jpg,images/game8/Clip3/0102.jpg,gts/game8/Clip3/0104.jpg,643.0,454.0,0.0,2
images/game4/Clip2/0356.jpg,images/game4/Clip2/0355.jpg,images/game4/Clip2/0354.jpg,gts/game4/Clip2/0356.jpg,598.0,243.0,0.0,1
images/game9/Clip5/0251.jpg,images/game9/Clip5/0250.jpg,images/game9/Clip5/0249.jpg,gts/game9/Clip5/0251.jpg,744.0,266.0,0.0,1
images/game5/Clip7/0099.jpg,images/game5/Clip7/0098.jpg,images/game5/Clip7/0097.jpg,gts/game5/Clip7/0099.jpg,664.0,313.0,0.0,1
images/game7/Clip4/0363.jpg,images/game7/Clip4/0362.jpg,images/game7/Clip4/0361.jpg,gts/game7/Clip4/0363.jpg,445.0,429.0,0.0,1
images/game10/Clip12/0074.jpg,images/game10/Clip12/0073.jpg,images/game10/Clip12/0072.jpg,gts/game10/Clip12/0074.jpg,696.0,179.0,0.0,1
images/game5/Clip4/0200.jpg,images/game5/Clip4/0199.jpg,images/game5/Clip4/0198.jpg,gts/game5/Clip4/0200.jpg,616.0,115.0,0.0,2
images/game10/Clip8/0017.jpg,images/game10/Clip8/0016.jpg,images/game10/Clip8/0015.jpg,gts/game10/Clip8/0017.jpg,830.0,280.0,0.0,1
images/game8/Clip8/0311.jpg,images/game8/Clip8/0310.jpg,images/game8/Clip8/0309.jpg,gts/game8/Clip8/0311.jpg,385.0,202.0,0.0,1
images/game6/Clip2/0347.jpg,images/game6/Clip2/0346.jpg,images/game6/Clip2/0345.jpg,gts/game6/Clip2/0347.jpg,618.0,254.0,0.0,1
images/game8/Clip9/0039.jpg,images/game8/Clip9/0038.jpg,images/game8/Clip9/0037.jpg,gts/game8/Clip9/0039.jpg,643.0,313.0,0.0,1
images/game10/Clip10/0024.jpg,images/game10/Clip10/0023.jpg,images/game10/Clip10/0022.jpg,gts/game10/Clip10/0024.jpg,724.0,305.0,0.0,1
images/game5/Clip7/0020.jpg,images/game5/Clip7/0019.jpg,images/game5/Clip7/0018.jpg,gts/game5/Clip7/0020.jpg,458.0,207.0,0.0,1
images/game6/Clip4/0094.jpg,images/game6/Clip4/0093.jpg,images/game6/Clip4/0092.jpg,gts/game6/Clip4/0094.jpg,792.0,191.0,0.0,2
images/game8/Clip9/0208.jpg,images/game8/Clip9/0207.jpg,images/game8/Clip9/0206.jpg,gts/game8/Clip9/0208.jpg,892.0,406.0,0.0,2
images/game3/Clip7/0003.jpg,images/game3/Clip7/0002.jpg,images/game3/Clip7/0001.jpg,gts/game3/Clip7/0003.jpg,720.0,245.0,0.0,1
images/game6/Clip1/0379.jpg,images/game6/Clip1/0378.jpg,images/game6/Clip1/0377.jpg,gts/game6/Clip1/0379.jpg,465.0,444.0,0.0,1
images/game2/Clip7/0132.jpg,images/game2/Clip7/0131.jpg,images/game2/Clip7/0130.jpg,gts/game2/Clip7/0132.jpg,399.0,255.0,0.0,1
images/game1/Clip6/0057.jpg,images/game1/Clip6/0056.jpg,images/game1/Clip6/0055.jpg,gts/game1/Clip6/0057.jpg,583.0,105.0,0.0,1
images/game10/Clip7/0101.jpg,images/game10/Clip7/0100.jpg,images/game10/Clip7/0099.jpg,gts/game10/Clip7/0101.jpg,231.0,507.0,0.0,1
images/game2/Clip6/0025.jpg,images/game2/Clip6/0024.jpg,images/game2/Clip6/0023.jpg,gts/game2/Clip6/0025.jpg,725.0,202.0,0.0,1
images/game6/Clip4/0059.jpg,images/game6/Clip4/0058.jpg,images/game6/Clip4/0057.jpg,gts/game6/Clip4/0059.jpg,537.0,504.0,0.0,1
images/game3/Clip4/0383.jpg,images/game3/Clip4/0382.jpg,images/game3/Clip4/0381.jpg,gts/game3/Clip4/0383.jpg,458.0,181.0,0.0,1
images/game8/Clip7/0397.jpg,images/game8/Clip7/0396.jpg,images/game8/Clip7/0395.jpg,gts/game8/Clip7/0397.jpg,178.0,641.0,0.0,1
images/game7/Clip4/0199.jpg,images/game7/Clip4/0198.jpg,images/game7/Clip4/0197.jpg,gts/game7/Clip4/0199.jpg,837.0,59.0,0.0,1
images/game10/Clip8/0006.jpg,images/game10/Clip8/0005.jpg,images/game10/Clip8/0004.jpg,gts/game10/Clip8/0006.jpg,970.0,446.0,0.0,1
images/game4/Clip5/0144.jpg,images/game4/Clip5/0143.jpg,images/game4/Clip5/0142.jpg,gts/game4/Clip5/0144.jpg,708.0,155.0,0.0,1
images/game10/Clip1/0152.jpg,images/game10/Clip1/0151.jpg,images/game10/Clip1/0150.jpg,gts/game10/Clip1/0152.jpg,674.0,438.0,0.0,1
images/game4/Clip6/0062.jpg,images/game4/Clip6/0061.jpg,images/game4/Clip6/0060.jpg,gts/game4/Clip6/0062.jpg,683.0,170.0,0.0,2
images/game2/Clip8/0002.jpg,images/game2/Clip8/0001.jpg,images/game2/Clip8/0000.jpg,gts/game2/Clip8/0002.jpg,633.0,167.0,0.0,1
images/game8/Clip3/0003.jpg,images/game8/Clip3/0002.jpg,images/game8/Clip3/0001.jpg,gts/game8/Clip3/0003.jpg,585.0,52.0,0.0,1
images/game10/Clip6/0250.jpg,images/game10/Clip6/0249.jpg,images/game10/Clip6/0248.jpg,gts/game10/Clip6/0250.jpg,398.0,411.0,0.0,1
images/game5/Clip4/0112.jpg,images/game5/Clip4/0111.jpg,images/game5/Clip4/0110.jpg,gts/game5/Clip4/0112.jpg,424.0,462.0,2.0,1
images/game6/Clip3/0089.jpg,images/game6/Clip3/0088.jpg,images/game6/Clip3/0087.jpg,gts/game6/Clip3/0089.jpg,532.0,533.0,0.0,1
images/game2/Clip2/0142.jpg,images/game2/Clip2/0141.jpg,images/game2/Clip2/0140.jpg,gts/game2/Clip2/0142.jpg,790.0,427.0,0.0,1
images/game3/Clip4/0322.jpg,images/game3/Clip4/0321.jpg,images/game3/Clip4/0320.jpg,gts/game3/Clip4/0322.jpg,771.0,147.0,0.0,1
images/game1/Clip9/0003.jpg,images/game1/Clip9/0002.jpg,images/game1/Clip9/0001.jpg,gts/game1/Clip9/0003.jpg,603.0,97.0,0.0,1
images/game2/Clip6/0293.jpg,images/game2/Clip6/0292.jpg,images/game2/Clip6/0291.jpg,gts/game2/Clip6/0293.jpg,573.0,221.0,0.0,1
images/game4/Clip7/0343.jpg,images/game4/Clip7/0342.jpg,images/game4/Clip7/0341.jpg,gts/game4/Clip7/0343.jpg,597.0,3.0,0.0,2
images/game8/Clip8/0147.jpg,images/game8/Clip8/0146.jpg,images/game8/Clip8/0145.jpg,gts/game8/Clip8/0147.jpg,852.0,334.0,0.0,1
images/game3/Clip3/0214.jpg,images/game3/Clip3/0213.jpg,images/game3/Clip3/0212.jpg,gts/game3/Clip3/0214.jpg,433.0,128.0,0.0,1
images/game10/Clip6/0044.jpg,images/game10/Clip6/0043.jpg,images/game10/Clip6/0042.jpg,gts/game10/Clip6/0044.jpg,690.0,149.0,0.0,2
images/game1/Clip13/0218.jpg,images/game1/Clip13/0217.jpg,images/game1/Clip13/0216.jpg,gts/game1/Clip13/0218.jpg,526.0,100.0,0.0,1
images/game4/Clip2/0171.jpg,images/game4/Clip2/0170.jpg,images/game4/Clip2/0169.jpg,gts/game4/Clip2/0171.jpg,492.0,139.0,0.0,1
images/game8/Clip7/0416.jpg,images/game8/Clip7/0415.jpg,images/game8/Clip7/0414.jpg,gts/game8/Clip7/0416.jpg,83.0,628.0,0.0,1
images/game2/Clip8/0041.jpg,images/game2/Clip8/0040.jpg,images/game2/Clip8/0039.jpg,gts/game2/Clip8/0041.jpg,759.0,164.0,0.0,1
images/game9/Clip9/0069.jpg,images/game9/Clip9/0068.jpg,images/game9/Clip9/0067.jpg,gts/game9/Clip9/0069.jpg,575.0,182.0,0.0,1
images/game1/Clip2/0018.jpg,images/game1/Clip2/0017.jpg,images/game1/Clip2/0016.jpg,gts/game1/Clip2/0018.jpg,715.0,259.0,0.0,1
images/game5/Clip5/0064.jpg,images/game5/Clip5/0063.jpg,images/game5/Clip5/0062.jpg,gts/game5/Clip5/0064.jpg,730.0,159.0,0.0,1
images/game8/Clip1/0027.jpg,images/game8/Clip1/0026.jpg,images/game8/Clip1/0025.jpg,gts/game8/Clip1/0027.jpg,932.0,379.0,0.0,1
images/game4/Clip1/0363.jpg,images/game4/Clip1/0362.jpg,images/game4/Clip1/0361.jpg,gts/game4/Clip1/0363.jpg,680.0,108.0,0.0,1
images/game4/Clip6/0019.jpg,images/game4/Clip6/0018.jpg,images/game4/Clip6/0017.jpg,gts/game4/Clip6/0019.jpg,625.0,94.0,0.0,1
images/game10/Clip6/0215.jpg,images/game10/Clip6/0214.jpg,images/game10/Clip6/0213.jpg,gts/game10/Clip6/0215.jpg,687.0,130.0,0.0,1
images/game9/Clip5/0119.jpg,images/game9/Clip5/0118.jpg,images/game9/Clip5/0117.jpg,gts/game9/Clip5/0119.jpg,649.0,149.0,0.0,1
images/game3/Clip9/0114.jpg,images/game3/Clip9/0113.jpg,images/game3/Clip9/0112.jpg,gts/game3/Clip9/0114.jpg,490.0,232.0,0.0,1
images/game10/Clip6/0154.jpg,images/game10/Clip6/0153.jpg,images/game10/Clip6/0152.jpg,gts/game10/Clip6/0154.jpg,542.0,320.0,0.0,1
images/game4/Clip6/0134.jpg,images/game4/Clip6/0133.jpg,images/game4/Clip6/0132.jpg,gts/game4/Clip6/0134.jpg,819.0,174.0,0.0,1
images/game10/Clip9/0002.jpg,images/game10/Clip9/0001.jpg,images/game10/Clip9/0000.jpg,gts/game10/Clip9/0002.jpg,597.0,421.0,0.0,1
images/game8/Clip3/0188.jpg,images/game8/Clip3/0187.jpg,images/game8/Clip3/0186.jpg,gts/game8/Clip3/0188.jpg,636.0,299.0,0.0,2
images/game3/Clip6/0144.jpg,images/game3/Clip6/0143.jpg,images/game3/Clip6/0142.jpg,gts/game3/Clip6/0144.jpg,,,,0
images/game5/Clip4/0159.jpg,images/game5/Clip4/0158.jpg,images/game5/Clip4/0157.jpg,gts/game5/Clip4/0159.jpg,713.0,114.0,0.0,1
images/game5/Clip6/0066.jpg,images/game5/Clip6/0065.jpg,images/game5/Clip6/0064.jpg,gts/game5/Clip6/0066.jpg,501.0,77.0,0.0,1
images/game8/Clip3/0121.jpg,images/game8/Clip3/0120.jpg,images/game8/Clip3/0119.jpg,gts/game8/Clip3/0121.jpg,730.0,247.0,0.0,1
images/game5/Clip11/0026.jpg,images/game5/Clip11/0025.jpg,images/game5/Clip11/0024.jpg,gts/game5/Clip11/0026.jpg,737.0,155.0,0.0,1
images/game2/Clip7/0038.jpg,images/game2/Clip7/0037.jpg,images/game2/Clip7/0036.jpg,gts/game2/Clip7/0038.jpg,550.0,106.0,0.0,1
images/game4/Clip1/0250.jpg,images/game4/Clip1/0249.jpg,images/game4/Clip1/0248.jpg,gts/game4/Clip1/0250.jpg,303.0,302.0,0.0,1
images/game2/Clip1/0265.jpg,images/game2/Clip1/0264.jpg,images/game2/Clip1/0263.jpg,gts/game2/Clip1/0265.jpg,865.0,479.0,1.0,1
images/game5/Clip4/0161.jpg,images/game5/Clip4/0160.jpg,images/game5/Clip4/0159.jpg,gts/game5/Clip4/0161.jpg,730.0,125.0,0.0,1
images/game3/Clip8/0041.jpg,images/game3/Clip8/0040.jpg,images/game3/Clip8/0039.jpg,gts/game3/Clip8/0041.jpg,603.0,238.0,0.0,1
images/game9/Clip9/0025.jpg,images/game9/Clip9/0024.jpg,images/game9/Clip9/0023.jpg,gts/game9/Clip9/0025.jpg,594.0,59.0,0.0,1
images/game3/Clip4/0105.jpg,images/game3/Clip4/0104.jpg,images/game3/Clip4/0103.jpg,gts/game3/Clip4/0105.jpg,775.0,441.0,0.0,1
images/game4/Clip5/0032.jpg,images/game4/Clip5/0031.jpg,images/game4/Clip5/0030.jpg,gts/game4/Clip5/0032.jpg,808.0,269.0,2.0,1
images/game7/Clip5/0038.jpg,images/game7/Clip5/0037.jpg,images/game7/Clip5/0036.jpg,gts/game7/Clip5/0038.jpg,659.0,271.0,1.0,1
images/game4/Clip7/0119.jpg,images/game4/Clip7/0118.jpg,images/game4/Clip7/0117.jpg,gts/game4/Clip7/0119.jpg,606.0,207.0,0.0,1
images/game5/Clip1/0081.jpg,images/game5/Clip1/0080.jpg,images/game5/Clip1/0079.jpg,gts/game5/Clip1/0081.jpg,503.0,386.0,0.0,1
images/game3/Clip7/0076.jpg,images/game3/Clip7/0075.jpg,images/game3/Clip7/0074.jpg,gts/game3/Clip7/0076.jpg,592.0,395.0,0.0,1
images/game10/Clip12/0548.jpg,images/game10/Clip12/0547.jpg,images/game10/Clip12/0546.jpg,gts/game10/Clip12/0548.jpg,593.0,89.0,0.0,1
images/game5/Clip8/0067.jpg,images/game5/Clip8/0066.jpg,images/game5/Clip8/0065.jpg,gts/game5/Clip8/0067.jpg,650.0,68.0,0.0,1
images/game7/Clip4/0337.jpg,images/game7/Clip4/0336.jpg,images/game7/Clip4/0335.jpg,gts/game7/Clip4/0337.jpg,839.0,98.0,0.0,1
images/game7/Clip8/0003.jpg,images/game7/Clip8/0002.jpg,images/game7/Clip8/0001.jpg,gts/game7/Clip8/0003.jpg,612.0,89.0,0.0,2
images/game3/Clip9/0059.jpg,images/game3/Clip9/0058.jpg,images/game3/Clip9/0057.jpg,gts/game3/Clip9/0059.jpg,555.0,176.0,0.0,1
images/game1/Clip1/0022.jpg,images/game1/Clip1/0021.jpg,images/game1/Clip1/0020.jpg,gts/game1/Clip1/0022.jpg,583.0,269.0,0.0,1
images/game4/Clip1/0580.jpg,images/game4/Clip1/0579.jpg,images/game4/Clip1/0578.jpg,gts/game4/Clip1/0580.jpg,872.0,298.0,2.0,1
images/game8/Clip7/0355.jpg,images/game8/Clip7/0354.jpg,images/game8/Clip7/0353.jpg,gts/game8/Clip7/0355.jpg,441.0,321.0,0.0,2
images/game9/Clip2/0165.jpg,images/game9/Clip2/0164.jpg,images/game9/Clip2/0163.jpg,gts/game9/Clip2/0165.jpg,545.0,270.0,0.0,1
images/game6/Clip1/0330.jpg,images/game6/Clip1/0329.jpg,images/game6/Clip1/0328.jpg,gts/game6/Clip1/0330.jpg,592.0,274.0,0.0,1
images/game9/Clip3/0219.jpg,images/game9/Clip3/0218.jpg,images/game9/Clip3/0217.jpg,gts/game9/Clip3/0219.jpg,1038.0,430.0,0.0,1
images/game1/Clip5/0043.jpg,images/game1/Clip5/0042.jpg,images/game1/Clip5/0041.jpg,gts/game1/Clip5/0043.jpg,669.0,120.0,0.0,1
images/game2/Clip8/0371.jpg,images/game2/Clip8/0370.jpg,images/game2/Clip8/0369.jpg,gts/game2/Clip8/0371.jpg,734.0,97.0,0.0,1
images/game6/Clip3/0130.jpg,images/game6/Clip3/0129.jpg,images/game6/Clip3/0128.jpg,gts/game6/Clip3/0130.jpg,550.0,538.0,0.0,1
images/game7/Clip4/0222.jpg,images/game7/Clip4/0221.jpg,images/game7/Clip4/0220.jpg,gts/game7/Clip4/0222.jpg,578.0,438.0,0.0,1
images/game4/Clip1/0016.jpg,images/game4/Clip1/0015.jpg,images/game4/Clip1/0014.jpg,gts/game4/Clip1/0016.jpg,714.0,57.0,0.0,1
images/game7/Clip4/0859.jpg,images/game7/Clip4/0858.jpg,images/game7/Clip4/0857.jpg,gts/game7/Clip4/0859.jpg,845.0,177.0,0.0,1
images/game6/Clip2/0439.jpg,images/game6/Clip2/0438.jpg,images/game6/Clip2/0437.jpg,gts/game6/Clip2/0439.jpg,387.0,396.0,0.0,1
images/game4/Clip6/0214.jpg,images/game4/Clip6/0213.jpg,images/game4/Clip6/0212.jpg,gts/game4/Clip6/0214.jpg,343.0,321.0,0.0,1
images/game2/Clip1/0050.jpg,images/game2/Clip1/0049.jpg,images/game2/Clip1/0048.jpg,gts/game2/Clip1/0050.jpg,654.0,44.0,0.0,2
images/game9/Clip2/0170.jpg,images/game9/Clip2/0169.jpg,images/game9/Clip2/0168.jpg,gts/game9/Clip2/0170.jpg,545.0,237.0,0.0,1
images/game3/Clip1/0169.jpg,images/game3/Clip1/0168.jpg,images/game3/Clip1/0167.jpg,gts/game3/Clip1/0169.jpg,938.0,463.0,0.0,1
images/game9/Clip5/0232.jpg,images/game9/Clip5/0231.jpg,images/game9/Clip5/0230.jpg,gts/game9/Clip5/0232.jpg,652.0,349.0,0.0,1
images/game9/Clip3/0068.jpg,images/game9/Clip3/0067.jpg,images/game9/Clip3/0066.jpg,gts/game9/Clip3/0068.jpg,561.0,341.0,0.0,1
images/game7/Clip4/0737.jpg,images/game7/Clip4/0736.jpg,images/game7/Clip4/0735.jpg,gts/game7/Clip4/0737.jpg,812.0,144.0,0.0,1
images/game7/Clip4/0527.jpg,images/game7/Clip4/0526.jpg,images/game7/Clip4/0525.jpg,gts/game7/Clip4/0527.jpg,741.0,82.0,0.0,1
images/game1/Clip2/0078.jpg,images/game1/Clip2/0077.jpg,images/game1/Clip2/0076.jpg,gts/game1/Clip2/0078.jpg,837.0,364.0,0.0,1
images/game8/Clip7/0352.jpg,images/game8/Clip7/0351.jpg,images/game8/Clip7/0350.jpg,gts/game8/Clip7/0352.jpg,468.0,252.0,0.0,1
images/game1/Clip13/0069.jpg,images/game1/Clip13/0068.jpg,images/game1/Clip13/0067.jpg,gts/game1/Clip13/0069.jpg,541.0,257.0,0.0,1
images/game4/Clip7/0293.jpg,images/game4/Clip7/0292.jpg,images/game4/Clip7/0291.jpg,gts/game4/Clip7/0293.jpg,536.0,15.0,0.0,1
images/game1/Clip1/0026.jpg,images/game1/Clip1/0025.jpg,images/game1/Clip1/0024.jpg,gts/game1/Clip1/0026.jpg,616.0,282.0,1.0,1
images/game6/Clip4/0070.jpg,images/game6/Clip4/0069.jpg,images/game6/Clip4/0068.jpg,gts/game6/Clip4/0070.jpg,532.0,379.0,0.0,1
images/game3/Clip6/0120.jpg,images/game3/Clip6/0119.jpg,images/game3/Clip6/0118.jpg,gts/game3/Clip6/0120.jpg,783.0,105.0,0.0,1
images/game6/Clip3/0274.jpg,images/game6/Clip3/0273.jpg,images/game6/Clip3/0272.jpg,gts/game6/Clip3/0274.jpg,272.0,419.0,0.0,1
images/game2/Clip1/0082.jpg,images/game2/Clip1/0081.jpg,images/game2/Clip1/0080.jpg,gts/game2/Clip1/0082.jpg,777.0,79.0,0.0,1
images/game3/Clip1/0143.jpg,images/game3/Clip1/0142.jpg,images/game3/Clip1/0141.jpg,gts/game3/Clip1/0143.jpg,598.0,211.0,0.0,1
images/game6/Clip4/0016.jpg,images/game6/Clip4/0015.jpg,images/game6/Clip4/0014.jpg,gts/game6/Clip4/0016.jpg,536.0,528.0,0.0,1
images/game9/Clip3/0261.jpg,images/game9/Clip3/0260.jpg,images/game9/Clip3/0259.jpg,gts/game9/Clip3/0261.jpg,713.0,70.0,0.0,3
images/game4/Clip3/0028.jpg,images/game4/Clip3/0027.jpg,images/game4/Clip3/0026.jpg,gts/game4/Clip3/0028.jpg,636.0,172.0,0.0,2
images/game5/Clip12/0116.jpg,images/game5/Clip12/0115.jpg,images/game5/Clip12/0114.jpg,gts/game5/Clip12/0116.jpg,608.0,79.0,0.0,1
images/game3/Clip4/0332.jpg,images/game3/Clip4/0331.jpg,images/game3/Clip4/0330.jpg,gts/game3/Clip4/0332.jpg,793.0,120.0,0.0,1
images/game6/Clip1/0056.jpg,images/game6/Clip1/0055.jpg,images/game6/Clip1/0054.jpg,gts/game6/Clip1/0056.jpg,737.0,538.0,0.0,1
images/game6/Clip1/0148.jpg,images/game6/Clip1/0147.jpg,images/game6/Clip1/0146.jpg,gts/game6/Clip1/0148.jpg,503.0,159.0,0.0,1
images/game6/Clip1/0561.jpg,images/game6/Clip1/0560.jpg,images/game6/Clip1/0559.jpg,gts/game6/Clip1/0561.jpg,808.0,165.0,1.0,1
images/game7/Clip7/0138.jpg,images/game7/Clip7/0137.jpg,images/game7/Clip7/0136.jpg,gts/game7/Clip7/0138.jpg,946.0,77.0,2.0,1
images/game9/Clip5/0017.jpg,images/game9/Clip5/0016.jpg,images/game9/Clip5/0015.jpg,gts/game9/Clip5/0017.jpg,631.0,252.0,0.0,1
images/game7/Clip9/0063.jpg,images/game7/Clip9/0062.jpg,images/game7/Clip9/0061.jpg,gts/game7/Clip9/0063.jpg,427.0,19.0,0.0,1
images/game5/Clip1/0162.jpg,images/game5/Clip1/0161.jpg,images/game5/Clip1/0160.jpg,gts/game5/Clip1/0162.jpg,633.0,182.0,0.0,2
images/game10/Clip2/0045.jpg,images/game10/Clip2/0044.jpg,images/game10/Clip2/0043.jpg,gts/game10/Clip2/0045.jpg,643.0,137.0,0.0,2
images/game3/Clip4/0242.jpg,images/game3/Clip4/0241.jpg,images/game3/Clip4/0240.jpg,gts/game3/Clip4/0242.jpg,499.0,207.0,0.0,1
images/game3/Clip3/0364.jpg,images/game3/Clip3/0363.jpg,images/game3/Clip3/0362.jpg,gts/game3/Clip3/0364.jpg,500.0,172.0,0.0,1
images/game6/Clip2/0396.jpg,images/game6/Clip2/0395.jpg,images/game6/Clip2/0394.jpg,gts/game6/Clip2/0396.jpg,695.0,190.0,0.0,1
images/game3/Clip4/0147.jpg,images/game3/Clip4/0146.jpg,images/game3/Clip4/0145.jpg,gts/game3/Clip4/0147.jpg,732.0,135.0,0.0,1
images/game7/Clip4/0853.jpg,images/game7/Clip4/0852.jpg,images/game7/Clip4/0851.jpg,gts/game7/Clip4/0853.jpg,767.0,174.0,0.0,1
images/game5/Clip10/0039.jpg,images/game5/Clip10/0038.jpg,images/game5/Clip10/0037.jpg,gts/game5/Clip10/0039.jpg,850.0,87.0,0.0,1
images/game3/Clip4/0316.jpg,images/game3/Clip4/0315.jpg,images/game3/Clip4/0314.jpg,gts/game3/Clip4/0316.jpg,750.0,195.0,2.0,1
images/game9/Clip3/0301.jpg,images/game9/Clip3/0300.jpg,images/game9/Clip3/0299.jpg,gts/game9/Clip3/0301.jpg,604.0,386.0,0.0,1
images/game6/Clip2/0011.jpg,images/game6/Clip2/0010.jpg,images/game6/Clip2/0009.jpg,gts/game6/Clip2/0011.jpg,513.0,557.0,0.0,1
images/game10/Clip6/0066.jpg,images/game10/Clip6/0065.jpg,images/game10/Clip6/0064.jpg,gts/game10/Clip6/0066.jpg,684.0,258.0,0.0,1
images/game1/Clip12/0098.jpg,images/game1/Clip12/0097.jpg,images/game1/Clip12/0096.jpg,gts/game1/Clip12/0098.jpg,714.0,257.0,0.0,1
images/game9/Clip3/0059.jpg,images/game9/Clip3/0058.jpg,images/game9/Clip3/0057.jpg,gts/game9/Clip3/0059.jpg,621.0,173.0,0.0,1
images/game10/Clip4/0027.jpg,images/game10/Clip4/0026.jpg,images/game10/Clip4/0025.jpg,gts/game10/Clip4/0027.jpg,442.0,295.0,0.0,1
images/game4/Clip1/0265.jpg,images/game4/Clip1/0264.jpg,images/game4/Clip1/0263.jpg,gts/game4/Clip1/0265.jpg,673.0,130.0,0.0,1
images/game4/Clip1/0034.jpg,images/game4/Clip1/0033.jpg,images/game4/Clip1/0032.jpg,gts/game4/Clip1/0034.jpg,603.0,179.0,2.0,1
images/game2/Clip1/0225.jpg,images/game2/Clip1/0224.jpg,images/game2/Clip1/0223.jpg,gts/game2/Clip1/0225.jpg,499.0,84.0,0.0,1
images/game4/Clip1/0369.jpg,images/game4/Clip1/0368.jpg,images/game4/Clip1/0367.jpg,gts/game4/Clip1/0369.jpg,619.0,168.0,0.0,1
images/game1/Clip13/0056.jpg,images/game1/Clip13/0055.jpg,images/game1/Clip13/0054.jpg,gts/game1/Clip13/0056.jpg,479.0,382.0,0.0,1
images/game1/Clip10/0005.jpg,images/game1/Clip10/0004.jpg,images/game1/Clip10/0003.jpg,gts/game1/Clip10/0005.jpg,576.0,82.0,0.0,2
images/game7/Clip7/0075.jpg,images/game7/Clip7/0074.jpg,images/game7/Clip7/0073.jpg,gts/game7/Clip7/0075.jpg,793.0,60.0,0.0,1
images/game2/Clip6/0220.jpg,images/game2/Clip6/0219.jpg,images/game2/Clip6/0218.jpg,gts/game2/Clip6/0220.jpg,504.0,241.0,0.0,1
images/game7/Clip4/0246.jpg,images/game7/Clip4/0245.jpg,images/game7/Clip4/0244.jpg,gts/game7/Clip4/0246.jpg,447.0,213.0,0.0,1
images/game7/Clip7/0103.jpg,images/game7/Clip7/0102.jpg,images/game7/Clip7/0101.jpg,gts/game7/Clip7/0103.jpg,316.0,434.0,0.0,1
